id,dot,trial,response,response_as_string,trial_order,condition,group,property,trial_type,age_exact,age_year,age_categorical,gender,race_bin,hispanic
10816,2018-07-22,adhoc_attn_check2,1,correct,16,generic,NA,NA,adhoc,6.82,6,6,female,NA,NA
10816,2018-07-22,category_check1,1,correct,1,generic,NA,NA,attn_check,6.82,6,6,female,NA,NA
10816,2018-07-22,category_check2,1,correct,2,generic,NA,NA,attn_check,6.82,6,6,female,NA,NA
10818,2018-07-22,test_mentioned_paint,0,no,10,specific,mentioned,paint,test,6.54,6,6,female,asian,0
10818,2018-07-22,test_unmentioned_tree,0,no,11,specific,unmentioned,tree,test,6.54,6,6,female,asian,0
10818,2018-07-22,test_mentioned_tree,0,no,12,specific,mentioned,tree,test,6.54,6,6,female,asian,0
10818,2018-07-22,test_unmentioned_paint,0,no,9,specific,unmentioned,paint,test,6.54,6,6,female,asian,0
10818,2018-07-22,category_check1,1,correct,1,specific,NA,NA,attn_check,6.54,6,6,female,asian,0
10818,2018-07-22,category_check2,1,correct,2,specific,NA,NA,attn_check,6.54,6,6,female,asian,0
10818,2018-07-22,category_check3,1,correct,3,specific,NA,NA,attn_check,6.54,6,6,female,asian,0
10818,2018-07-22,category_check4,1,correct,4,specific,NA,NA,attn_check,6.54,6,6,female,asian,0
10818,2018-07-22,test_mentioned_pizza,0,no,5,specific,mentioned,pizza,test,6.54,6,6,female,asian,0
10818,2018-07-22,test_unmentioned_pizza,0,no,6,specific,unmentioned,pizza,test,6.54,6,6,female,asian,0
10818,2018-07-22,test_mentioned_piano,0,no,7,specific,mentioned,piano,test,6.54,6,6,female,asian,0
10818,2018-07-22,test_unmentioned_piano,0,no,8,specific,unmentioned,piano,test,6.54,6,6,female,asian,0
10818,2018-07-22,adhoc_test1,2,pragmatic,14,specific,NA,NA,adhoc,6.54,6,6,female,asian,0
10818,2018-07-22,adhoc_test2,2,pragmatic,15,specific,NA,NA,adhoc,6.54,6,6,female,asian,0
10818,2018-07-22,adhoc_attn_check2,1,correct,16,specific,NA,NA,adhoc,6.54,6,6,female,asian,0
10818,2018-07-22,adhoc_attn_check1,1,correct,13,specific,NA,NA,adhoc,6.54,6,6,female,asian,0
10818,2018-07-22,adhoc_test4,2,pragmatic,18,specific,NA,NA,adhoc,6.54,6,6,female,asian,0
10818,2018-07-22,adhoc_test3,2,pragmatic,17,specific,NA,NA,adhoc,6.54,6,6,female,asian,0
10822,2018-07-22,category_check2,1,correct,2,generic,NA,NA,attn_check,6.25,6,6,female,NA,NA
10822,2018-07-22,category_check3,1,correct,3,generic,NA,NA,attn_check,6.25,6,6,female,NA,NA
10822,2018-07-22,category_check4,1,correct,4,generic,NA,NA,attn_check,6.25,6,6,female,NA,NA
10822,2018-07-22,category_check1,1,correct,1,generic,NA,NA,attn_check,6.25,6,6,female,NA,NA
10822,2018-07-22,adhoc_test2,2,pragmatic,15,generic,NA,NA,adhoc,6.25,6,6,female,NA,NA
10822,2018-07-22,adhoc_attn_check2,1,correct,16,generic,NA,NA,adhoc,6.25,6,6,female,NA,NA
10822,2018-07-22,adhoc_test3,2,pragmatic,17,generic,NA,NA,adhoc,6.25,6,6,female,NA,NA
10822,2018-07-22,test_unmentioned_pizza,0,no,5,generic,unmentioned,pizza,test,6.25,6,6,female,NA,NA
10822,2018-07-22,test_mentioned_pizza,1,yes,6,generic,mentioned,pizza,test,6.25,6,6,female,NA,NA
10822,2018-07-22,test_mentioned_piano,1,yes,7,generic,mentioned,piano,test,6.25,6,6,female,NA,NA
10822,2018-07-22,test_unmentioned_piano,0,no,8,generic,unmentioned,piano,test,6.25,6,6,female,NA,NA
10822,2018-07-22,test_unmentioned_paint,0,no,9,generic,unmentioned,paint,test,6.25,6,6,female,NA,NA
10822,2018-07-22,test_mentioned_paint,1,yes,10,generic,mentioned,paint,test,6.25,6,6,female,NA,NA
10822,2018-07-22,test_unmentioned_tree,0,no,11,generic,unmentioned,tree,test,6.25,6,6,female,NA,NA
10822,2018-07-22,test_mentioned_tree,1,yes,12,generic,mentioned,tree,test,6.25,6,6,female,NA,NA
10822,2018-07-22,adhoc_attn_check1,1,correct,13,generic,NA,NA,adhoc,6.25,6,6,female,NA,NA
10822,2018-07-22,adhoc_test1,2,pragmatic,14,generic,NA,NA,adhoc,6.25,6,6,female,NA,NA
10822,2018-07-22,adhoc_test4,2,pragmatic,18,generic,NA,NA,adhoc,6.25,6,6,female,NA,NA
10825,2018-07-22,category_check1,0,wrong,1,generic,NA,NA,attn_check,5.62,5,5,male,white,1
10825,2018-07-22,category_check2,1,correct,2,generic,NA,NA,attn_check,5.62,5,5,male,white,1
10825,2018-07-22,category_check3,1,correct,3,generic,NA,NA,attn_check,5.62,5,5,male,white,1
10825,2018-07-22,category_check4,1,correct,4,generic,NA,NA,attn_check,5.62,5,5,male,white,1
10825,2018-07-22,test_mentioned_pizza,0,no,5,generic,mentioned,pizza,test,5.62,5,5,male,white,1
10825,2018-07-22,test_unmentioned_pizza,0,no,6,generic,unmentioned,pizza,test,5.62,5,5,male,white,1
10825,2018-07-22,test_unmentioned_piano,0,no,7,generic,unmentioned,piano,test,5.62,5,5,male,white,1
10825,2018-07-22,test_mentioned_piano,0,no,8,generic,mentioned,piano,test,5.62,5,5,male,white,1
10825,2018-07-22,test_unmentioned_tree,0,no,9,generic,unmentioned,tree,test,5.62,5,5,male,white,1
10825,2018-07-22,test_mentioned_tree,0,no,10,generic,mentioned,tree,test,5.62,5,5,male,white,1
10825,2018-07-22,test_unmentioned_paint,0,no,11,generic,unmentioned,paint,test,5.62,5,5,male,white,1
10825,2018-07-22,test_mentioned_paint,0,no,12,generic,mentioned,paint,test,5.62,5,5,male,white,1
10825,2018-07-22,adhoc_attn_check1,1,correct,13,generic,NA,NA,adhoc,5.62,5,5,male,white,1
10825,2018-07-22,adhoc_test1,2,pragmatic,14,generic,NA,NA,adhoc,5.62,5,5,male,white,1
10825,2018-07-22,adhoc_test2,2,pragmatic,15,generic,NA,NA,adhoc,5.62,5,5,male,white,1
10825,2018-07-22,adhoc_attn_check2,1,correct,16,generic,NA,NA,adhoc,5.62,5,5,male,white,1
10825,2018-07-22,adhoc_test3,2,pragmatic,17,generic,NA,NA,adhoc,5.62,5,5,male,white,1
10825,2018-07-22,adhoc_test4,2,pragmatic,18,generic,NA,NA,adhoc,5.62,5,5,male,white,1
10857,2018-07-29,test_mentioned_tree,1,yes,11,generic,mentioned,tree,test,6.37,6,6,female,asian,0
10857,2018-07-29,test_unmentioned_tree,0,no,12,generic,unmentioned,tree,test,6.37,6,6,female,asian,0
10857,2018-07-29,adhoc_attn_check1,1,correct,13,generic,NA,NA,adhoc,6.37,6,6,female,asian,0
10857,2018-07-29,category_check1,1,correct,1,generic,NA,NA,attn_check,6.37,6,6,female,asian,0
10857,2018-07-29,category_check2,1,correct,2,generic,NA,NA,attn_check,6.37,6,6,female,asian,0
10857,2018-07-29,category_check3,1,correct,3,generic,NA,NA,attn_check,6.37,6,6,female,asian,0
10857,2018-07-29,category_check4,1,correct,4,generic,NA,NA,attn_check,6.37,6,6,female,asian,0
10857,2018-07-29,test_unmentioned_pizza,0,no,5,generic,unmentioned,pizza,test,6.37,6,6,female,asian,0
10857,2018-07-29,test_mentioned_pizza,1,yes,6,generic,mentioned,pizza,test,6.37,6,6,female,asian,0
10857,2018-07-29,test_mentioned_paint,1,yes,7,generic,mentioned,paint,test,6.37,6,6,female,asian,0
10857,2018-07-29,test_unmentioned_paint,0,no,8,generic,unmentioned,paint,test,6.37,6,6,female,asian,0
10857,2018-07-29,test_unmentioned_piano,0,no,9,generic,unmentioned,piano,test,6.37,6,6,female,asian,0
10857,2018-07-29,test_mentioned_piano,1,yes,10,generic,mentioned,piano,test,6.37,6,6,female,asian,0
10857,2018-07-29,adhoc_test1,2,pragmatic,14,generic,NA,NA,adhoc,6.37,6,6,female,asian,0
10857,2018-07-29,adhoc_test2,0,neither,15,generic,NA,NA,adhoc,6.37,6,6,female,asian,0
10857,2018-07-29,adhoc_attn_check2,1,correct,16,generic,NA,NA,adhoc,6.37,6,6,female,asian,0
10857,2018-07-29,adhoc_test3,2,pragmatic,17,generic,NA,NA,adhoc,6.37,6,6,female,asian,0
10857,2018-07-29,adhoc_test4,2,pragmatic,18,generic,NA,NA,adhoc,6.37,6,6,female,asian,0
10866,2018-07-29,adhoc_test2,2,pragmatic,15,specific,NA,NA,adhoc,5.05,5,5,male,white,1
10866,2018-07-29,adhoc_attn_check2,1,correct,16,specific,NA,NA,adhoc,5.05,5,5,male,white,1
10866,2018-07-29,adhoc_test3,2,pragmatic,17,specific,NA,NA,adhoc,5.05,5,5,male,white,1
10866,2018-07-29,adhoc_test4,2,pragmatic,18,specific,NA,NA,adhoc,5.05,5,5,male,white,1
10866,2018-07-29,adhoc_test1,2,pragmatic,14,specific,NA,NA,adhoc,5.05,5,5,male,white,1
10866,2018-07-29,category_check1,1,correct,1,specific,NA,NA,attn_check,5.05,5,5,male,white,1
10866,2018-07-29,category_check2,1,correct,2,specific,NA,NA,attn_check,5.05,5,5,male,white,1
10866,2018-07-29,category_check3,1,correct,3,specific,NA,NA,attn_check,5.05,5,5,male,white,1
10866,2018-07-29,test_unmentioned_paint,0,no,8,specific,unmentioned,paint,test,5.05,5,5,male,white,1
10866,2018-07-29,test_unmentioned_tree,1,yes,9,specific,unmentioned,tree,test,5.05,5,5,male,white,1
10866,2018-07-29,test_mentioned_tree,1,yes,10,specific,mentioned,tree,test,5.05,5,5,male,white,1
10866,2018-07-29,test_unmentioned_piano,0,no,11,specific,unmentioned,piano,test,5.05,5,5,male,white,1
10866,2018-07-29,test_mentioned_piano,1,yes,12,specific,mentioned,piano,test,5.05,5,5,male,white,1
10866,2018-07-29,adhoc_attn_check1,1,correct,13,specific,NA,NA,adhoc,5.05,5,5,male,white,1
10866,2018-07-29,test_unmentioned_pizza,1,yes,5,specific,unmentioned,pizza,test,5.05,5,5,male,white,1
10866,2018-07-29,test_mentioned_pizza,0,no,6,specific,mentioned,pizza,test,5.05,5,5,male,white,1
10866,2018-07-29,test_mentioned_paint,0,no,7,specific,mentioned,paint,test,5.05,5,5,male,white,1
10866,2018-07-29,category_check4,1,correct,4,specific,NA,NA,attn_check,5.05,5,5,male,white,1
10925,2018-08-05,test_unmentioned_tree,0,no,7,generic,unmentioned,tree,test,6.66,6,6,female,white,1
10925,2018-08-05,test_mentioned_tree,1,yes,8,generic,mentioned,tree,test,6.66,6,6,female,white,1
10925,2018-08-05,test_unmentioned_piano,0,no,9,generic,unmentioned,piano,test,6.66,6,6,female,white,1
10925,2018-08-05,category_check1,1,correct,1,generic,NA,NA,attn_check,6.66,6,6,female,white,1
10925,2018-08-05,category_check2,1,correct,2,generic,NA,NA,attn_check,6.66,6,6,female,white,1
10925,2018-08-05,category_check3,1,correct,3,generic,NA,NA,attn_check,6.66,6,6,female,white,1
10925,2018-08-05,category_check4,1,correct,4,generic,NA,NA,attn_check,6.66,6,6,female,white,1
10925,2018-08-05,test_mentioned_pizza,1,yes,5,generic,mentioned,pizza,test,6.66,6,6,female,white,1
10925,2018-08-05,test_unmentioned_pizza,0,no,6,generic,unmentioned,pizza,test,6.66,6,6,female,white,1
10925,2018-08-05,test_mentioned_piano,1,yes,10,generic,mentioned,piano,test,6.66,6,6,female,white,1
10925,2018-08-05,test_unmentioned_paint,0,no,11,generic,unmentioned,paint,test,6.66,6,6,female,white,1
10925,2018-08-05,test_mentioned_paint,1,yes,12,generic,mentioned,paint,test,6.66,6,6,female,white,1
10925,2018-08-05,adhoc_attn_check1,1,correct,13,generic,NA,NA,adhoc,6.66,6,6,female,white,1
10925,2018-08-05,adhoc_test1,2,pragmatic,14,generic,NA,NA,adhoc,6.66,6,6,female,white,1
10925,2018-08-05,adhoc_test2,2,pragmatic,15,generic,NA,NA,adhoc,6.66,6,6,female,white,1
10925,2018-08-05,adhoc_attn_check2,1,correct,16,generic,NA,NA,adhoc,6.66,6,6,female,white,1
10925,2018-08-05,adhoc_test3,2,pragmatic,17,generic,NA,NA,adhoc,6.66,6,6,female,white,1
10925,2018-08-05,adhoc_test4,2,pragmatic,18,generic,NA,NA,adhoc,6.66,6,6,female,white,1
10950,2018-08-05,test_unmentioned_paint,0,no,10,specific,unmentioned,paint,test,5.43,5,5,female,asian,0
10950,2018-08-05,test_unmentioned_piano,1,yes,11,specific,unmentioned,piano,test,5.43,5,5,female,asian,0
10950,2018-08-05,test_mentioned_piano,0,no,12,specific,mentioned,piano,test,5.43,5,5,female,asian,0
10950,2018-08-05,adhoc_attn_check1,1,correct,13,specific,NA,NA,adhoc,5.43,5,5,female,asian,0
10950,2018-08-05,adhoc_test1,2,pragmatic,14,specific,NA,NA,adhoc,5.43,5,5,female,asian,0
10950,2018-08-05,adhoc_test2,2,pragmatic,15,specific,NA,NA,adhoc,5.43,5,5,female,asian,0
10950,2018-08-05,adhoc_attn_check2,1,correct,16,specific,NA,NA,adhoc,5.43,5,5,female,asian,0
10950,2018-08-05,adhoc_test3,2,pragmatic,17,specific,NA,NA,adhoc,5.43,5,5,female,asian,0
10950,2018-08-05,adhoc_test4,2,pragmatic,18,specific,NA,NA,adhoc,5.43,5,5,female,asian,0
10950,2018-08-05,test_mentioned_paint,1,yes,9,specific,mentioned,paint,test,5.43,5,5,female,asian,0
10950,2018-08-05,category_check1,0,wrong,1,specific,NA,NA,attn_check,5.43,5,5,female,asian,0
10950,2018-08-05,category_check2,1,correct,2,specific,NA,NA,attn_check,5.43,5,5,female,asian,0
10950,2018-08-05,category_check3,1,correct,3,specific,NA,NA,attn_check,5.43,5,5,female,asian,0
10950,2018-08-05,test_mentioned_pizza,1,yes,5,specific,mentioned,pizza,test,5.43,5,5,female,asian,0
10950,2018-08-05,test_unmentioned_pizza,0,no,6,specific,unmentioned,pizza,test,5.43,5,5,female,asian,0
10950,2018-08-05,test_unmentioned_tree,1,yes,7,specific,unmentioned,tree,test,5.43,5,5,female,asian,0
10950,2018-08-05,category_check4,1,correct,4,specific,NA,NA,attn_check,5.43,5,5,female,asian,0
10950,2018-08-05,test_mentioned_tree,0,no,8,specific,mentioned,tree,test,5.43,5,5,female,asian,0
10973,2018-08-12,category_check1,1,correct,1,generic,NA,NA,attn_check,6.72,6,6,male,white,1
10973,2018-08-12,category_check2,1,correct,2,generic,NA,NA,attn_check,6.72,6,6,male,white,1
10973,2018-08-12,category_check3,1,correct,3,generic,NA,NA,attn_check,6.72,6,6,male,white,1
10973,2018-08-12,adhoc_attn_check1,1,correct,13,generic,NA,NA,adhoc,6.72,6,6,male,white,1
10973,2018-08-12,adhoc_test1,2,pragmatic,14,generic,NA,NA,adhoc,6.72,6,6,male,white,1
10973,2018-08-12,adhoc_test2,2,pragmatic,15,generic,NA,NA,adhoc,6.72,6,6,male,white,1
10973,2018-08-12,adhoc_attn_check2,1,correct,16,generic,NA,NA,adhoc,6.72,6,6,male,white,1
10973,2018-08-12,category_check4,1,correct,4,generic,NA,NA,attn_check,6.72,6,6,male,white,1
10973,2018-08-12,test_mentioned_pizza,1,yes,5,generic,mentioned,pizza,test,6.72,6,6,male,white,1
10973,2018-08-12,test_unmentioned_pizza,0,no,6,generic,unmentioned,pizza,test,6.72,6,6,male,white,1
10973,2018-08-12,test_mentioned_tree,1,yes,7,generic,mentioned,tree,test,6.72,6,6,male,white,1
10973,2018-08-12,test_unmentioned_tree,0,no,8,generic,unmentioned,tree,test,6.72,6,6,male,white,1
10973,2018-08-12,test_unmentioned_piano,0,no,9,generic,unmentioned,piano,test,6.72,6,6,male,white,1
10973,2018-08-12,test_mentioned_piano,1,yes,10,generic,mentioned,piano,test,6.72,6,6,male,white,1
10973,2018-08-12,test_unmentioned_paint,0,no,11,generic,unmentioned,paint,test,6.72,6,6,male,white,1
10973,2018-08-12,test_mentioned_paint,1,yes,12,generic,mentioned,paint,test,6.72,6,6,male,white,1
10973,2018-08-12,adhoc_test3,2,pragmatic,17,generic,NA,NA,adhoc,6.72,6,6,male,white,1
10973,2018-08-12,adhoc_test4,2,pragmatic,18,generic,NA,NA,adhoc,6.72,6,6,male,white,1
10979,2018-08-12,test_unmentioned_piano,0,no,7,generic,unmentioned,piano,test,6.72,6,6,male,white,1
10979,2018-08-12,test_mentioned_piano,1,yes,8,generic,mentioned,piano,test,6.72,6,6,male,white,1
10979,2018-08-12,test_mentioned_pizza,1,yes,5,generic,mentioned,pizza,test,6.72,6,6,male,white,1
10979,2018-08-12,test_unmentioned_pizza,0,no,6,generic,unmentioned,pizza,test,6.72,6,6,male,white,1
10979,2018-08-12,adhoc_test2,1,literal,15,generic,NA,NA,adhoc,6.72,6,6,male,white,1
10979,2018-08-12,adhoc_attn_check2,1,correct,16,generic,NA,NA,adhoc,6.72,6,6,male,white,1
10979,2018-08-12,adhoc_test3,1,literal,17,generic,NA,NA,adhoc,6.72,6,6,male,white,1
10979,2018-08-12,adhoc_test4,0,neither,18,generic,NA,NA,adhoc,6.72,6,6,male,white,1
10979,2018-08-12,test_mentioned_paint,1,yes,9,generic,mentioned,paint,test,6.72,6,6,male,white,1
10979,2018-08-12,test_unmentioned_paint,0,no,10,generic,unmentioned,paint,test,6.72,6,6,male,white,1
10979,2018-08-12,test_mentioned_tree,1,yes,11,generic,mentioned,tree,test,6.72,6,6,male,white,1
10979,2018-08-12,test_unmentioned_tree,0,no,12,generic,unmentioned,tree,test,6.72,6,6,male,white,1
10979,2018-08-12,adhoc_attn_check1,1,correct,13,generic,NA,NA,adhoc,6.72,6,6,male,white,1
10979,2018-08-12,adhoc_test1,2,pragmatic,14,generic,NA,NA,adhoc,6.72,6,6,male,white,1
10979,2018-08-12,category_check1,1,correct,1,generic,NA,NA,attn_check,6.72,6,6,male,white,1
10979,2018-08-12,category_check2,1,correct,2,generic,NA,NA,attn_check,6.72,6,6,male,white,1
10979,2018-08-12,category_check3,1,correct,3,generic,NA,NA,attn_check,6.72,6,6,male,white,1
10979,2018-08-12,category_check4,1,correct,4,generic,NA,NA,attn_check,6.72,6,6,male,white,1
10980,2018-08-12,test_unmentioned_tree,0,no,8,generic,unmentioned,tree,test,6.87,6,6,female,white,1
10980,2018-08-12,test_mentioned_piano,1,yes,10,generic,mentioned,piano,test,6.87,6,6,female,white,1
10980,2018-08-12,test_unmentioned_paint,1,yes,11,generic,unmentioned,paint,test,6.87,6,6,female,white,1
10980,2018-08-12,test_mentioned_paint,1,yes,12,generic,mentioned,paint,test,6.87,6,6,female,white,1
10980,2018-08-12,test_unmentioned_piano,0,no,9,generic,unmentioned,piano,test,6.87,6,6,female,white,1
10980,2018-08-12,category_check1,1,correct,1,generic,NA,NA,attn_check,6.87,6,6,female,white,1
10980,2018-08-12,category_check2,1,correct,2,generic,NA,NA,attn_check,6.87,6,6,female,white,1
10980,2018-08-12,category_check3,1,correct,3,generic,NA,NA,attn_check,6.87,6,6,female,white,1
10980,2018-08-12,category_check4,1,correct,4,generic,NA,NA,attn_check,6.87,6,6,female,white,1
10980,2018-08-12,test_mentioned_pizza,1,yes,5,generic,mentioned,pizza,test,6.87,6,6,female,white,1
10980,2018-08-12,test_unmentioned_pizza,0,no,6,generic,unmentioned,pizza,test,6.87,6,6,female,white,1
10980,2018-08-12,test_mentioned_tree,1,yes,7,generic,mentioned,tree,test,6.87,6,6,female,white,1
10980,2018-08-12,adhoc_attn_check1,0,wrong,13,generic,NA,NA,adhoc,6.87,6,6,female,white,1
10980,2018-08-12,adhoc_test1,2,pragmatic,14,generic,NA,NA,adhoc,6.87,6,6,female,white,1
10980,2018-08-12,adhoc_test2,0,neither,15,generic,NA,NA,adhoc,6.87,6,6,female,white,1
10980,2018-08-12,adhoc_attn_check2,0,wrong,16,generic,NA,NA,adhoc,6.87,6,6,female,white,1
10980,2018-08-12,adhoc_test3,2,pragmatic,17,generic,NA,NA,adhoc,6.87,6,6,female,white,1
10980,2018-08-12,adhoc_test4,2,pragmatic,18,generic,NA,NA,adhoc,6.87,6,6,female,white,1
10981,2018-08-12,category_check2,1,correct,2,generic,NA,NA,attn_check,6.28,6,6,female,asian,0
10981,2018-08-12,category_check3,1,correct,3,generic,NA,NA,attn_check,6.28,6,6,female,asian,0
10981,2018-08-12,category_check4,1,correct,4,generic,NA,NA,attn_check,6.28,6,6,female,asian,0
10981,2018-08-12,test_mentioned_pizza,1,yes,5,generic,mentioned,pizza,test,6.28,6,6,female,asian,0
10981,2018-08-12,category_check1,1,correct,1,generic,NA,NA,attn_check,6.28,6,6,female,asian,0
10981,2018-08-12,adhoc_test2,2,pragmatic,15,generic,NA,NA,adhoc,6.28,6,6,female,asian,0
10981,2018-08-12,adhoc_attn_check2,1,correct,16,generic,NA,NA,adhoc,6.28,6,6,female,asian,0
10981,2018-08-12,adhoc_test3,2,pragmatic,17,generic,NA,NA,adhoc,6.28,6,6,female,asian,0
10981,2018-08-12,adhoc_test4,2,pragmatic,18,generic,NA,NA,adhoc,6.28,6,6,female,asian,0
10981,2018-08-12,test_unmentioned_pizza,0,no,6,generic,unmentioned,pizza,test,6.28,6,6,female,asian,0
10981,2018-08-12,test_unmentioned_piano,1,yes,7,generic,unmentioned,piano,test,6.28,6,6,female,asian,0
10981,2018-08-12,test_mentioned_piano,0,no,8,generic,mentioned,piano,test,6.28,6,6,female,asian,0
10981,2018-08-12,test_unmentioned_paint,1,yes,9,generic,unmentioned,paint,test,6.28,6,6,female,asian,0
10981,2018-08-12,test_mentioned_paint,0,no,10,generic,mentioned,paint,test,6.28,6,6,female,asian,0
10981,2018-08-12,test_unmentioned_tree,1,yes,11,generic,unmentioned,tree,test,6.28,6,6,female,asian,0
10981,2018-08-12,test_mentioned_tree,0,no,12,generic,mentioned,tree,test,6.28,6,6,female,asian,0
10981,2018-08-12,adhoc_attn_check1,1,correct,13,generic,NA,NA,adhoc,6.28,6,6,female,asian,0
10981,2018-08-12,adhoc_test1,2,pragmatic,14,generic,NA,NA,adhoc,6.28,6,6,female,asian,0
10993,2018-08-18,test_unmentioned_tree,1,yes,9,generic,unmentioned,tree,test,6.44,6,6,female,white,1
10993,2018-08-18,category_check1,1,correct,1,generic,NA,NA,attn_check,6.44,6,6,female,white,1
10993,2018-08-18,category_check2,1,correct,2,generic,NA,NA,attn_check,6.44,6,6,female,white,1
10993,2018-08-18,category_check3,1,correct,3,generic,NA,NA,attn_check,6.44,6,6,female,white,1
10993,2018-08-18,category_check4,1,correct,4,generic,NA,NA,attn_check,6.44,6,6,female,white,1
10993,2018-08-18,test_mentioned_pizza,0,no,5,generic,mentioned,pizza,test,6.44,6,6,female,white,1
10993,2018-08-18,test_unmentioned_pizza,1,yes,6,generic,unmentioned,pizza,test,6.44,6,6,female,white,1
10993,2018-08-18,test_unmentioned_paint,1,yes,7,generic,unmentioned,paint,test,6.44,6,6,female,white,1
10993,2018-08-18,test_mentioned_paint,1,yes,8,generic,mentioned,paint,test,6.44,6,6,female,white,1
10993,2018-08-18,adhoc_attn_check1,1,correct,13,generic,NA,NA,adhoc,6.44,6,6,female,white,1
10993,2018-08-18,test_mentioned_tree,0,no,10,generic,mentioned,tree,test,6.44,6,6,female,white,1
10993,2018-08-18,test_unmentioned_piano,0,no,11,generic,unmentioned,piano,test,6.44,6,6,female,white,1
10993,2018-08-18,test_mentioned_piano,1,yes,12,generic,mentioned,piano,test,6.44,6,6,female,white,1
10993,2018-08-18,adhoc_test3,2,pragmatic,17,generic,NA,NA,adhoc,6.44,6,6,female,white,1
10993,2018-08-18,adhoc_test1,2,pragmatic,14,generic,NA,NA,adhoc,6.44,6,6,female,white,1
10993,2018-08-18,adhoc_test2,2,pragmatic,15,generic,NA,NA,adhoc,6.44,6,6,female,white,1
10993,2018-08-18,adhoc_attn_check2,1,correct,16,generic,NA,NA,adhoc,6.44,6,6,female,white,1
10993,2018-08-18,adhoc_test4,2,pragmatic,18,generic,NA,NA,adhoc,6.44,6,6,female,white,1
11024,2018-08-25,category_check1,0,wrong,1,generic,NA,NA,attn_check,4.8,4,4,male,NA,NA
11024,2018-08-25,test_unmentioned_paint,0,no,11,generic,unmentioned,paint,test,4.8,4,4,male,NA,NA
11024,2018-08-25,test_mentioned_paint,1,yes,12,generic,mentioned,paint,test,4.8,4,4,male,NA,NA
11024,2018-08-25,adhoc_attn_check1,1,correct,13,generic,NA,NA,adhoc,4.8,4,4,male,NA,NA
11024,2018-08-25,adhoc_test1,2,pragmatic,14,generic,NA,NA,adhoc,4.8,4,4,male,NA,NA
11024,2018-08-25,category_check2,1,correct,2,generic,NA,NA,attn_check,4.8,4,4,male,NA,NA
11024,2018-08-25,category_check3,0,wrong,3,generic,NA,NA,attn_check,4.8,4,4,male,NA,NA
11024,2018-08-25,category_check4,1,correct,4,generic,NA,NA,attn_check,4.8,4,4,male,NA,NA
11024,2018-08-25,test_mentioned_pizza,0,no,5,generic,mentioned,pizza,test,4.8,4,4,male,NA,NA
11024,2018-08-25,test_unmentioned_pizza,1,yes,6,generic,unmentioned,pizza,test,4.8,4,4,male,NA,NA
11024,2018-08-25,test_unmentioned_tree,1,yes,7,generic,unmentioned,tree,test,4.8,4,4,male,NA,NA
11024,2018-08-25,test_mentioned_tree,0,no,8,generic,mentioned,tree,test,4.8,4,4,male,NA,NA
11024,2018-08-25,test_mentioned_piano,1,yes,9,generic,mentioned,piano,test,4.8,4,4,male,NA,NA
11024,2018-08-25,test_unmentioned_piano,0,no,10,generic,unmentioned,piano,test,4.8,4,4,male,NA,NA
11024,2018-08-25,adhoc_test4,2,pragmatic,18,generic,NA,NA,adhoc,4.8,4,4,male,NA,NA
11024,2018-08-25,adhoc_test2,2,pragmatic,15,generic,NA,NA,adhoc,4.8,4,4,male,NA,NA
11024,2018-08-25,adhoc_attn_check2,1,correct,16,generic,NA,NA,adhoc,4.8,4,4,male,NA,NA
11024,2018-08-25,adhoc_test3,2,pragmatic,17,generic,NA,NA,adhoc,4.8,4,4,male,NA,NA
11026,2018-08-25,adhoc_test2,1,literal,15,generic,NA,NA,adhoc,4.22,4,4,male,black,1
11026,2018-08-25,adhoc_attn_check2,1,correct,16,generic,NA,NA,adhoc,4.22,4,4,male,black,1
11026,2018-08-25,adhoc_test3,2,pragmatic,17,generic,NA,NA,adhoc,4.22,4,4,male,black,1
11026,2018-08-25,adhoc_test4,2,pragmatic,18,generic,NA,NA,adhoc,4.22,4,4,male,black,1
11026,2018-08-25,category_check1,1,correct,1,generic,NA,NA,attn_check,4.22,4,4,male,black,1
11026,2018-08-25,category_check2,0,wrong,2,generic,NA,NA,attn_check,4.22,4,4,male,black,1
11026,2018-08-25,category_check3,1,correct,3,generic,NA,NA,attn_check,4.22,4,4,male,black,1
11026,2018-08-25,category_check4,1,correct,4,generic,NA,NA,attn_check,4.22,4,4,male,black,1
11026,2018-08-25,test_unmentioned_pizza,0,no,5,generic,unmentioned,pizza,test,4.22,4,4,male,black,1
11026,2018-08-25,test_mentioned_paint,1,yes,9,generic,mentioned,paint,test,4.22,4,4,male,black,1
11026,2018-08-25,test_unmentioned_paint,0,no,10,generic,unmentioned,paint,test,4.22,4,4,male,black,1
11026,2018-08-25,test_mentioned_tree,1,yes,11,generic,mentioned,tree,test,4.22,4,4,male,black,1
11026,2018-08-25,test_unmentioned_tree,0,no,12,generic,unmentioned,tree,test,4.22,4,4,male,black,1
11026,2018-08-25,adhoc_attn_check1,1,correct,13,generic,NA,NA,adhoc,4.22,4,4,male,black,1
11026,2018-08-25,adhoc_test1,2,pragmatic,14,generic,NA,NA,adhoc,4.22,4,4,male,black,1
11026,2018-08-25,test_mentioned_pizza,1,yes,6,generic,mentioned,pizza,test,4.22,4,4,male,black,1
11026,2018-08-25,test_mentioned_piano,1,yes,7,generic,mentioned,piano,test,4.22,4,4,male,black,1
